Name,Category,Brand,Audience,Price USD,Image Link,Description
Nike Dunk Low Twist,Sports,Nike,Women's,125,https://images.footlocker.com/is/image/EBFL2/Z2794001?wid=250&hei=250,"The Dunk Low is a versatile basketball-inspired shoe with a low-profile silhouette. Featuring durable leather construction and classic colorways, it delivers timeless style for everyday wear."
Nike Air Max Muse,Sports,Nike,Women's,170,https://images.footlocker.com/is/image/EBFL2/V1920001?wid=250&hei=250,"This Nike shoe features innovative design and performance technology. With premium materials and athletic-inspired styling, it delivers comfort and style for active lifestyles."
Nike Killshot 2,Casual,Nike,Women's,95,https://images.footlocker.com/is/image/EBFL2/F5630001?wid=250&hei=250,"This Nike shoe features innovative design and performance technology. With premium materials and athletic-inspired styling, it delivers comfort and style for active lifestyles."
Jordan AJ 1 Low,Sports,Jordan,Women's,130,https://images.footlocker.com/is/image/EBFL2/Q2004400?wid=250&hei=250,"The Air Jordan 1 is the iconic basketball shoe that started the Jordan legacy. Featuring premium leather construction and Air-Sole cushioning, it delivers legendary style with court-tested performance."
New Balance 740,Casual,New Balance,Women's,115,https://images.footlocker.com/is/image/EBFL2/U740FG2?wid=250&hei=250,"The 740 is a contemporary lifestyle shoe with modern cushioning technology. Featuring a sleek design and comfortable fit, it delivers everyday style with reliable performance."
On Cloud X 4,Sports,On,Women's,150,https://images.footlocker.com/is/image/EBFL2/30071217?wid=250&hei=250,"The Cloud features innovative CloudTec cushioning technology for responsive comfort. With lightweight construction and adaptive fit, it delivers Swiss-engineered performance for running and lifestyle."
Nike Calm Mule SE,Casual,Nike,Women's,60,https://images.footlocker.com/is/image/EBFL2/Z3119100?wid=250&hei=250,"This Nike shoe features innovative design and performance technology. With premium materials and athletic-inspired styling, it delivers comfort and style for active lifestyles."
Nike Killshot 2,Casual,Nike,Women's,95,https://images.footlocker.com/is/image/EBFL2/F5630101?wid=250&hei=250,"This Nike shoe features innovative design and performance technology. With premium materials and athletic-inspired styling, it delivers comfort and style for active lifestyles."
PUMA Palermo Vintage,Casual,Puma,Women's,90,https://images.footlocker.com/is/image/EBFL2/40078307?wid=250&hei=250,"This PUMA shoe combines athletic performance with contemporary style. Featuring innovative design and quality materials, it delivers sport-inspired functionality with modern appeal."
adidas Originals Samba Long Tongue,Casual,adidas,Women's,120,https://images.footlocker.com/is/image/EBFL2/IG2010?wid=250&hei=250,"The Samba is a heritage indoor soccer shoe with suede and leather construction. Featuring a gum rubber outsole and classic T-toe design, it offers authentic athletic style."
Nike Court Legacy Lift,Casual,Nike,Women's,90,https://images.footlocker.com/is/image/EBFL2/M7590601?wid=250&hei=250,"This Nike shoe features innovative design and performance technology. With premium materials and athletic-inspired styling, it delivers comfort and style for active lifestyles."
UGG Goldenglow,Comfort,UGG,Women's,100,https://images.footlocker.com/is/image/EBFL2/52685BLK?wid=250&hei=250,"This UGG shoe features quality construction and comfortable fit. With premium materials and thoughtful design, it delivers reliable performance with contemporary style."
Saucony Ride Millennium,Casual,On,Women's,110,https://images.footlocker.com/is/image/EBFL2/S708502?wid=250&hei=250,"This On shoe features quality construction and comfortable fit. With premium materials and thoughtful design, it delivers reliable performance with contemporary style."
Converse Run Star Trainer,Sports,Converse,Women's,90,https://images.footlocker.com/is/image/EBFL2/A10371C?wid=250&hei=250,"This Converse shoe features classic construction with timeless appeal. With heritage styling and durable materials, it offers authentic American style with versatile wearability."
adidas Originals Gazelle Indoor,Casual,adidas,Women's,120,https://images.footlocker.com/is/image/EBFL2/IH5482?wid=250&hei=250,"The Gazelle is a classic lifestyle shoe with suede construction and serrated 3-Stripes. Originally designed for training, it now delivers retro style with comfortable everyday wear."
adidas Originals Gazelle Indoor,Casual,adidas,Women's,120,https://images.footlocker.com/is/image/EBFL2/IG6785?wid=250&hei=250,"The Gazelle is a classic lifestyle shoe with suede construction and serrated 3-Stripes. Originally designed for training, it now delivers retro style with comfortable everyday wear."
PUMA Speedcat OG,Casual,Puma,Women's,100,https://images.footlocker.com/is/image/EBFL2/40098606?wid=250&hei=250,"The Speedcat is a motorsport-inspired shoe with sleek, aerodynamic design. Featuring premium materials and racing aesthetics, it offers high-performance style with comfortable fit."
HOKA Mach 6,Casual,HOKA,Women's,140,https://images.footlocker.com/is/image/EBFL2/7834BWHT?wid=250&hei=250,"This HOKA shoe features quality construction and comfortable fit. With premium materials and thoughtful design, it delivers reliable performance with contemporary style."
New Balance 2002R,Casual,New Balance,Women's,145,https://images.footlocker.com/is/image/EBFL2/M2002RPM?wid=250&hei=250,"This New Balance shoe features superior comfort technology and quality craftsmanship. With supportive construction and classic styling, it delivers reliable performance for active lifestyles."
Nike Air Max DN,Sports,Nike,Women's,160,https://images.footlocker.com/is/image/EBFL2/3145500?wid=250&hei=250,"This Nike shoe features innovative design and performance technology. With premium materials and athletic-inspired styling, it delivers comfort and style for active lifestyles."
adidas Originals Taekwondo Lace,Casual,adidas,Women's,90,https://images.footlocker.com/is/image/EBFL2/JS1461?wid=250&hei=250,"This adidas shoe combines sport heritage with modern innovation. Featuring quality construction and iconic 3-Stripes design, it offers performance and style for everyday wear."
Crocs Classic Clogs,Comfort,Crocs,Women's,50,https://images.footlocker.com/is/image/EBFL2/100012DS?wid=250&hei=250,"The Classic Clog features lightweight Croslite foam construction for all-day comfort. With ventilation ports and easy slip-on design, it offers practical functionality with iconic style."
Nike LD-1000,Casual,Nike,Women's,105,https://images.footlocker.com/is/image/EBFL2/F3227001?wid=250&hei=250,"This Nike shoe features innovative design and performance technology. With premium materials and athletic-inspired styling, it delivers comfort and style for active lifestyles."
ASICS Novablast 5,Sports,ASICS,Women's,150,https://images.footlocker.com/is/image/EBFL2/2B765101?wid=250&hei=250,"This ASICS shoe features quality construction and comfortable fit. With premium materials and thoughtful design, it delivers reliable performance with contemporary style."
New Balance 990 V6,Sports,New Balance,Women's,200,https://images.footlocker.com/is/image/EBFL2/W990GL6?wid=250&hei=250,"The 990 is a premium running shoe made in the USA with superior craftsmanship. Featuring ENCAP and C-CAP cushioning technologies, it delivers exceptional comfort and durability."
adidas Originals Tokyo,Casual,adidas,Women's,90,https://images.footlocker.com/is/image/EBFL2/JI0179?wid=250&hei=250,"This adidas shoe combines sport heritage with modern innovation. Featuring quality construction and iconic 3-Stripes design, it offers performance and style for everyday wear."
adidas Originals Gazelle Indoor,Casual,adidas,Women's,120,https://images.footlocker.com/is/image/EBFL2/JI2014?wid=250&hei=250,"The Gazelle is a classic lifestyle shoe with suede construction and serrated 3-Stripes. Originally designed for training, it now delivers retro style with comfortable everyday wear."
Birkenstock Arizona Sandals,Comfort,On,Women's,118,https://images.footlocker.com/is/image/EBFL2/151183?wid=250&hei=250,"This On shoe features quality construction and comfortable fit. With premium materials and thoughtful design, it delivers reliable performance with contemporary style."
On Cloudzone,Sports,On,Women's,150,https://images.footlocker.com/is/image/EBFL2/10070106?wid=250&hei=250,"The Cloud features innovative CloudTec cushioning technology for responsive comfort. With lightweight construction and adaptive fit, it delivers Swiss-engineered performance for running and lifestyle."
adidas Originals Campus 00s,Casual,adidas,Women's,110,https://images.footlocker.com/is/image/EBFL2/JH7284?wid=250&hei=250,"This adidas shoe combines sport heritage with modern innovation. Featuring quality construction and iconic 3-Stripes design, it offers performance and style for everyday wear."
Nike Zoom Vomero 5 News,Sports,Nike,Women's,170,https://images.footlocker.com/is/image/EBFL2/F1877102?wid=250&hei=250,"The Zoom Vomero is a premium running shoe with responsive Zoom Air cushioning. Engineered for long-distance comfort, it features breathable mesh and supportive overlays for optimal performance."
adidas Originals Handball Spezial,Casual,adidas,Women's,110,https://images.footlocker.com/is/image/EBFL2/JQ4490?wid=250&hei=250,"This adidas shoe combines sport heritage with modern innovation. Featuring quality construction and iconic 3-Stripes design, it offers performance and style for everyday wear."
adidas Adilette Comfort Slides,Comfort,adidas,Women's,35,https://images.footlocker.com/is/image/EBFL2/ID8502?wid=250&hei=250,"This adidas shoe combines sport heritage with modern innovation. Featuring quality construction and iconic 3-Stripes design, it offers performance and style for everyday wear."
Brooks Ghost 16,Casual,Brooks,Women's,140,https://images.footlocker.com/is/image/EBFL2/1204071B?wid=250&hei=250,"This Brooks shoe features quality construction and comfortable fit. With premium materials and thoughtful design, it delivers reliable performance with contemporary style."
Nike Shox TL,Casual,Nike,Women's,190,https://images.footlocker.com/is/image/EBFL2/H5075219?wid=250&hei=250,"This Nike shoe features innovative design and performance technology. With premium materials and athletic-inspired styling, it delivers comfort and style for active lifestyles."
New Balance 327,Casual,New Balance,Women's,105,https://images.footlocker.com/is/image/EBFL2/WS327RD?wid=250&hei=250,"This New Balance shoe features superior comfort technology and quality craftsmanship. With supportive construction and classic styling, it delivers reliable performance for active lifestyles."
ASICS GT-2160,Sports,ASICS,Women's,120,https://images.footlocker.com/is/image/EBFL2/3A275108?wid=250&hei=250,"This ASICS shoe features quality construction and comfortable fit. With premium materials and thoughtful design, it delivers reliable performance with contemporary style."
